timestamp,open,high,low,close,volume,SMA_20
2026-01-18 04:00:00,95191.0,95191.0,95076.0,95099.1,23.18037249,95262.08
2026-01-18 05:00:00,95099.1,95256.2,95049.6,95196.4,87.81861002,95259.05
2026-01-18 06:00:00,95196.5,95220.2,95144.0,95179.9,29.49547746,95262.24
2026-01-18 07:00:00,95179.9,95190.9,95030.0,95036.1,71.0518417,95248.105
2026-01-18 08:00:00,95036.0,95195.0,95030.0,95183.4,17.05504625,95244.63
2026-01-18 09:00:00,95183.4,95299.9,95150.0,95275.1,94.57823448,95236.73999999999
2026-01-18 10:00:00,95275.1,95297.9,95082.2,95176.0,44.79804455,95221.93999999999
2026-01-18 11:00:00,95176.0,95181.1,95083.7,95165.9,36.20611186,95201.685
2026-01-18 12:00:00,95166.0,95178.6,95092.0,95112.1,44.26598845,95191.715
2026-01-18 13:00:00,95112.1,95210.0,94919.0,95154.9,125.15111748,95181.26
2026-01-18 14:00:00,95155.0,95375.0,94934.8,94962.7,132.57029186,95157.725
2026-01-18 15:00:00,94962.8,95122.3,94930.0,95113.9,52.09782551,95148.65
2026-01-18 16:00:00,95114.0,95185.6,95068.0,95168.1,44.67623475,95138.35500000001
2026-01-18 17:00:00,95168.1,95270.4,95142.2,95270.4,40.79353468,95136.175
2026-01-18 18:00:00,95270.4,95513.0,95177.4,95437.7,83.16016384,95149.405
2026-01-18 19:00:00,95437.8,95506.6,95330.1,95378.0,47.46903442,95160.61000000002
2026-01-18 20:00:00,95378.1,95443.1,95286.0,95307.4,35.85986145,95170.115
2026-01-18 21:00:00,95307.5,95433.0,95283.0,95432.0,17.9593877,95193.375
2026-01-18 22:00:00,95432.0,95529.0,95406.1,95496.0,32.59297594,95216.8
2026-01-18 23:00:00,95495.9,95495.9,93600.0,93674.1,864.38207612,95140.96
2026-01-19 00:00:00,93674.0,93674.0,91900.0,92720.1,1891.977615,95022.01
2026-01-19 01:00:00,92720.0,92874.5,92250.0,92584.7,418.62815472,94891.425
2026-01-19 02:00:00,92584.8,92675.0,92400.0,92570.0,285.7617375,94760.93
2026-01-19 03:00:00,92570.0,92780.0,92497.9,92693.4,338.69133611,94643.79500000001
2026-01-19 04:00:00,92693.3,92744.0,92502.4,92673.8,159.20064651,94518.31499999999
2026-01-19 05:00:00,92673.8,92806.0,92506.4,92513.2,111.65713787,94380.22
2026-01-19 06:00:00,92513.2,92636.9,92378.1,92581.1,144.33482695,94250.475
2026-01-19 07:00:00,92581.2,92857.1,92551.6,92834.2,621.76754808,94133.88999999998
2026-01-19 08:00:00,92834.2,93368.6,92693.3,93258.2,703.91731237,94041.195
2026-01-19 09:00:00,93258.2,93259.2,92942.9,93047.1,521.25655888,93935.805
2026-01-19 10:00:00,93047.1,93080.0,92887.2,93059.8,90.84270278,93840.66
2026-01-19 11:00:00,93059.9,93306.1,92973.9,93190.1,107.70019386,93744.47
2026-01-19 12:00:00,93190.1,93229.0,93005.0,93063.9,110.26708613,93639.26
2026-01-19 13:00:00,93064.0,93133.2,92806.0,93027.9,184.23924676,93527.13500000001
2026-01-19 14:00:00,93028.0,93031.8,92700.0,92813.0,95.38484625,93395.9
2026-01-19 15:00:00,92813.1,93078.8,92813.1,93063.0,152.5528026,93280.15
2026-01-19 16:00:00,93063.0,93400.0,92992.3,93298.9,169.37749267,93179.725
2026-01-19 17:00:00,93299.0,93384.0,93146.0,93232.0,115.15071948,93069.725
2026-01-19 18:00:00,93232.1,93249.1,92900.0,93054.0,126.23379754,92947.625
2026-01-19 19:00:00,93054.1,93147.6,92984.9,93104.1,53.75210264,92919.125
2026-01-19 20:00:00,93104.1,93274.1,93098.0,93133.5,36.92349997,92939.795
2026-01-19 21:00:00,93134.7,93344.4,93003.2,93004.0,58.09025563,92960.76000000001
2026-01-19 22:00:00,93004.1,93055.2,92565.1,92565.1,215.4248012,92960.515
2026-01-19 23:00:00,92565.2,92750.0,92160.1,92628.0,310.28756067,92957.245
2026-01-20 00:00:00,92627.9,92870.0,92371.0,92715.1,116.13607101,92959.31000000001
2026-01-20 01:00:00,92715.0,92867.6,92531.5,92720.2,128.59749325,92969.66
2026-01-20 02:00:00,92720.3,92727.9,92375.0,92554.1,150.40533414,92968.31000000001
2026-01-20 03:00:00,92554.1,92648.1,92253.7,92446.3,138.74765642,92948.915
2026-01-20 04:00:00,92446.4,92478.2,92000.0,92069.5,200.75131718,92889.48
2026-01-20 05:00:00,92069.6,92081.7,91304.6,91632.0,878.18840796,92818.725
2026-01-20 06:00:00,91632.0,91640.0,90800.0,90939.9,741.81879404,92712.73000000001
2026-01-20 07:00:00,90939.9,91300.0,90875.1,91188.3,548.99588263,92612.64
2026-01-20 08:00:00,91188.3,91272.7,90684.8,91119.1,857.63050399,92515.4
2026-01-20 09:00:00,91119.0,91119.0,90898.3,91044.3,628.40389527,92416.22
2026-01-20 10:00:00,91044.2,91290.9,91000.0,91265.4,163.17679963,92338.84
2026-01-20 11:00:00,91265.4,91438.2,91221.2,91226.7,136.12028337,92247.025
2026-01-20 12:00:00,91226.7,91317.5,91064.0,91281.8,152.40801376,92146.17
2026-01-20 13:00:00,91281.8,91289.3,90777.0,90953.5,259.15394455,92032.245
2026-01-20 14:00:00,90953.5,91374.9,90264.5,90533.4,704.65509386,91906.215
2026-01-20 15:00:00,90529.3,90806.2,89852.0,90681.1,792.99892718,91785.065
2026-01-20 16:00:00,90681.1,90973.8,90024.6,90163.1,324.65090479,91636.545
2026-01-20 17:00:00,90163.0,90502.1,89444.0,89775.4,459.275839,91475.11499999999
2026-01-20 18:00:00,89776.7,89958.9,89400.0,89495.2,240.97045826,91321.62000000001
2026-01-20 19:00:00,89498.9,89790.8,89300.0,89728.1,229.21970048,91176.625
2026-01-20 20:00:00,89728.1,89847.9,89396.0,89731.0,228.549267,91027.42
2026-01-20 21:00:00,89729.6,89832.4,89423.4,89473.1,86.42678146,90865.065
2026-01-20 22:00:00,89473.2,89649.1,87806.2,88495.2,711.42629618,90662.12
2026-01-20 23:00:00,88495.1,88527.9,87894.0,88418.6,322.8464854,90460.73500000002
2026-01-21 00:00:00,88418.6,88962.6,88250.4,88916.0,896.38759068,90303.06000000001
2026-01-21 01:00:00,88916.0,89154.1,88839.0,89013.7,312.21774296,90172.145
2026-01-21 02:00:00,89013.8,89355.2,88996.0,89040.0,246.40695312,90077.15
2026-01-21 03:00:00,89040.0,89589.0,89031.9,89431.2,268.69902542,89989.295
2026-01-21 04:00:00,89431.2,89638.0,89349.0,89439.1,182.04352349,89905.29500000001
2026-01-21 05:00:00,89439.1,90111.4,89430.3,89951.0,305.36624565,89850.63
2026-01-21 06:00:00,89951.0,89951.0,89482.5,89645.0,186.85064046,89769.61000000002
2026-01-21 07:00:00,89645.0,89760.0,89092.9,89212.8,408.47767314,89668.915
2026-01-21 08:00:00,89212.5,89383.6,89000.0,89199.0,252.1637034,89564.775
2026-01-21 09:00:00,89198.9,89480.9,89071.0,89103.9,186.38113514,89472.29500000001
2026-01-21 10:00:00,89105.6,89390.5,89069.1,89247.9,113.78716557,89408.01999999999
2026-01-21 11:00:00,89247.5,89375.0,88694.5,88792.2,246.46098261,89313.575
2026-01-21 12:00:00,88788.1,88857.0,88178.1,88734.1,412.0861542,89242.125
2026-01-21 13:00:00,88734.0,89025.0,88563.7,88672.9,331.60569026,89187.0
2026-01-21 14:00:00,88672.9,89998.1,88614.0,89795.8,841.14585338,89202.03
2026-01-21 15:00:00,89799.7,90592.0,89760.7,90279.5,929.86631348,89229.6
2026-01-21 16:00:00,90279.5,90354.7,87583.9,87595.4,919.5217531,89122.82
2026-01-21 17:00:00,87595.4,88153.8,87258.7,87931.8,568.44061788,89045.75499999999
2026-01-21 18:00:00,87931.8,88658.0,87583.0,88482.1,211.53094468,89045.1
2026-01-21 19:00:00,88482.1,90454.2,88286.8,90358.0,684.17964881,89142.06999999999
2026-01-21 20:00:00,90358.1,90374.7,89457.2,90207.4,336.91462059,89206.63999999998
2026-01-21 21:00:00,90207.4,90333.3,89963.9,90242.3,127.663653,89268.06999999999
2026-01-21 22:00:00,90242.4,90381.8,89767.0,89767.1,128.88751003,89304.425
2026-01-21 23:00:00,89767.1,90215.2,89360.0,89456.1,226.24390116,89305.67
2026-01-22 00:00:00,89456.1,90037.8,89456.1,89905.7,127.4048515,89329.0
2026-01-22 01:00:00,89905.8,90187.7,89820.7,90110.9,181.99867318,89336.995
2026-01-22 02:00:00,90109.9,90355.0,89848.4,89941.4,236.42847221,89351.81499999999
2026-01-22 03:00:00,89941.4,90150.0,89699.6,89890.5,112.41973153,89385.7
2026-01-22 04:00:00,89890.5,90072.2,89831.1,89994.6,144.3781704,89425.48000000001
2026-01-22 05:00:00,89994.7,90067.3,89927.2,90021.8,85.30134457,89471.375
2026-01-22 06:00:00,90021.9,90208.2,89894.0,90165.1,195.12109468,89517.235
2026-01-22 07:00:00,90165.0,90194.8,89746.9,89802.7,305.26304459,89567.76000000001
2026-01-22 08:00:00,89802.8,89950.0,89750.0,89909.9,183.42899712,89626.55
2026-01-22 09:00:00,89910.0,90121.5,89888.4,90026.9,504.34041085,89694.25
2026-01-22 10:00:00,90027.9,90100.0,89942.9,90075.7,501.00902334,89708.24500000001
2026-01-22 11:00:00,90075.6,90149.0,89900.0,89942.7,115.82018976,89691.405
2026-01-22 12:00:00,89942.8,90092.2,89875.0,90019.2,132.93811513,89812.595
2026-01-22 13:00:00,90019.2,90333.4,89483.6,89607.0,276.10657579,89896.35500000001
2026-01-22 14:00:00,89607.0,89727.2,89054.5,89088.0,329.84607323,89926.65
2026-01-22 15:00:00,89087.9,89452.0,88515.3,89003.2,387.73279828,89858.91
2026-01-22 16:00:00,89003.3,89268.9,88680.0,89055.1,239.85762781,89801.29500000001
2026-01-22 17:00:00,89055.0,89612.5,89014.5,89552.5,129.5460103,89766.80500000001
2026-01-22 18:00:00,89552.6,89784.9,89307.6,89336.9,162.26576003,89745.295
2026-01-22 19:00:00,89334.1,89922.0,89094.9,89778.3,134.02505895,89761.405
2026-01-22 20:00:00,89777.7,89943.4,89375.0,89416.0,118.20326611,89736.92
2026-01-22 21:00:00,89414.1,89663.5,89230.0,89263.5,87.8132462,89694.55
2026-01-22 22:00:00,89263.6,89577.1,89142.7,89347.3,97.77330616,89664.845
2026-01-22 23:00:00,89347.0,89587.1,89169.6,89560.2,52.72349073,89648.33
2026-01-23 00:00:00,89560.2,89640.0,89454.4,89526.1,65.66113746,89624.905
2026-01-23 01:00:00,89526.1,89943.0,89526.1,89942.9,94.74530304,89620.95999999999
2026-01-23 02:00:00,89939.7,89984.9,89661.7,89665.1,171.87362937,89595.96
2026-01-23 03:00:00,89665.1,89927.2,89650.0,89927.1,187.47588568,89602.18
2026-01-23 04:00:00,89927.2,90096.9,89888.3,89973.0,188.31501044,89605.33499999999
2026-01-23 05:00:00,89970.5,89970.5,89472.7,89620.3,146.54048783,89585.005
2026-01-23 06:00:00,89620.3,89813.8,89406.7,89510.9,223.39188418,89556.76499999998
2026-01-23 07:00:00,89511.0,89691.8,89447.6,89542.1,434.63484862,89536.735
2026-01-23 08:00:00,89542.1,89632.5,89126.2,89219.0,1015.92066101,89496.725
2026-01-23 09:00:00,89219.0,89386.5,88900.1,88978.0,256.93904883,89465.275
2026-01-23 10:00:00,88978.0,89157.0,88869.5,89049.9,139.76773923,89463.37
2026-01-23 11:00:00,89050.0,89349.0,89000.0,89211.0,90.72697877,89473.76
2026-01-23 12:00:00,89211.0,89375.0,89100.1,89264.0,38.03681385,89484.20499999999
2026-01-23 13:00:00,89264.1,89446.2,89236.5,89352.2,118.53286607,89474.19
2026-01-23 14:00:00,89352.2,89717.2,88656.3,89010.7,410.23799057,89457.88
2026-01-23 15:00:00,89012.5,89858.9,88563.6,89754.2,274.68419553,89456.675
2026-01-23 16:00:00,89754.3,90485.7,89484.0,90123.0,416.51789568,89492.025
2026-01-23 17:00:00,90123.1,91222.0,89981.6,90612.0,513.5418981,89559.45
2026-01-23 18:00:00,90612.0,91021.4,90470.1,90524.3,245.04186286,89618.3
2026-01-23 19:00:00,90524.2,90530.0,89620.0,89980.0,349.86745834,89639.29000000001
2026-01-23 20:00:00,89980.0,90155.0,89217.9,89508.3,232.93776512,89638.4
2026-01-23 21:00:00,89508.2,89694.5,89326.4,89353.1,85.80018685,89608.91
2026-01-23 22:00:00,89353.0,89755.8,89341.0,89637.8,100.85051962,89607.545
2026-01-23 23:00:00,89637.8,89637.8,89472.7,89608.0,35.0838638,89591.59
2026-01-24 00:00:00,89608.1,89639.0,89427.6,89452.5,59.56561866,89565.565
2026-01-24 01:00:00,89452.6,89587.1,89450.7,89551.5,32.9557023,89562.125
2026-01-24 02:00:00,89551.6,89716.9,89551.6,89706.0,40.19428312,89571.88
2026-01-24 03:00:00,89705.9,89933.1,89679.0,89777.0,84.80454388,89583.625
2026-01-24 04:00:00,89777.0,89847.7,89716.0,89840.0,41.37251945,89614.675
2026-01-24 05:00:00,89840.0,89849.3,89748.7,89783.0,65.87714691,89654.925
2026-01-24 06:00:00,89783.0,89786.5,89642.9,89655.0,36.36325478,89685.18000000001
2026-01-24 07:00:00,89655.0,89682.2,89552.4,89608.0,222.3487721,89705.03
2026-01-24 08:00:00,89607.9,89687.0,89559.7,89664.9,102.99639632,89725.075
2026-01-24 09:00:00,89664.8,89664.9,89549.2,89598.0,36.43840844,89737.36499999999
2026-01-24 10:00:00,89598.0,89659.0,89581.0,89626.9,41.78333367,89768.175
2026-01-24 11:00:00,89627.0,89670.7,89586.8,89587.9,30.00383579,89759.86
2026-01-24 12:00:00,89587.9,89597.5,89486.8,89539.0,58.41342279,89730.66
2026-01-24 13:00:00,89539.1,89554.5,89370.4,89370.4,40.6541653,89668.58
2026-01-24 14:00:00,89370.4,89515.0,89178.5,89457.3,90.19768747,89615.23
2026-01-24 15:00:00,89457.4,89503.3,89258.3,89279.9,61.89451849,89580.225
2026-01-24 16:00:00,89280.0,89360.5,89169.6,89281.0,92.04112123,89568.86
2026-01-24 17:00:00,89281.1,89412.7,89249.0,89402.4,48.42709562,89571.325
2026-01-24 18:00:00,89402.4,89460.0,89381.5,89394.7,14.26485853,89559.17
2026-01-24 19:00:00,89394.8,89394.8,89272.5,89335.8,17.25989061,89545.56
2026-01-24 20:00:00,89335.7,89403.2,89335.7,89387.6,11.00977623,89542.315
2026-01-24 21:00:00,89387.6,89391.7,89270.0,89391.6,32.53737886,89534.31999999999
2026-01-24 22:00:00,89391.7,89498.7,89303.3,89439.6,45.84261056,89521.0
2026-01-24 23:00:00,89439.5,89507.2,89215.0,89227.6,59.60877604,89493.53
2026-01-25 00:00:00,89227.5,89317.0,89181.0,89316.9,23.85467167,89467.375
2026-01-25 01:00:00,89317.0,89326.0,89106.0,89179.2,58.09708907,89437.185
2026-01-25 02:00:00,89179.3,89270.0,89133.4,89141.0,43.77432995,89411.485
2026-01-25 03:00:00,89141.0,89180.0,88850.0,88959.8,98.83338487,89379.075
2026-01-25 04:00:00,88959.9,89086.9,88940.1,89002.1,173.48092766,89345.93500000001
2026-01-25 05:00:00,89002.1,89050.0,88875.0,88991.8,185.70577435,89315.625
2026-01-25 06:00:00,88991.9,88991.9,88653.0,88843.1,297.27871389,89276.435
2026-01-25 07:00:00,88843.1,88843.1,88633.6,88662.0,105.65456018,89230.14
2026-01-25 08:00:00,88661.9,88764.0,88133.5,88303.1,175.0470887,89168.345
2026-01-25 09:00:00,88303.0,88493.2,88232.8,88404.0,82.60444576,89120.025
2026-01-25 10:00:00,88404.0,88684.7,88404.0,88655.1,100.0744167,89079.91500000001
2026-01-25 11:00:00,88654.4,88709.0,88538.4,88574.9,48.11683329,89044.66500000001
2026-01-25 12:00:00,88575.0,88805.1,88447.4,88796.4,189.85756664,89020.435
2026-01-25 13:00:00,88796.5,88974.0,88650.2,88926.0,63.29973787,88996.615
2026-01-25 14:00:00,88926.1,88945.9,88625.0,88704.2,85.31956341,88962.09
2026-01-25 15:00:00,88704.2,88759.4,88378.8,88456.1,92.94266558,88918.10500000001
2026-01-25 16:00:00,88456.1,88456.1,87573.3,88087.9,425.05490377,88853.12
2026-01-25 17:00:00,88087.9,88112.5,87764.1,87886.3,121.0311218,88777.85500000001
2026-01-25 18:00:00,87886.3,87986.1,86800.9,87419.5,675.30650411,88676.85
2026-01-25 19:00:00,87420.0,87503.0,86181.6,86503.3,574.3725638,88540.635
2026-01-25 20:00:00,86503.3,86721.8,86229.7,86666.5,219.71196253,88408.115
2026-01-25 21:00:00,86666.6,87012.2,86400.3,86570.3,203.55462311,88277.67000000001
2026-01-25 22:00:00,86570.9,86692.3,86230.8,86541.1,219.49706787,88147.675
2026-01-25 23:00:00,86541.0,86794.9,86090.0,86666.8,349.74083854,88033.025
2026-01-26 00:00:00,86666.8,87182.4,86515.2,86847.1,194.95449305,87925.275
2026-01-26 01:00:00,86847.1,87820.0,86813.4,87700.1,343.55396014,87860.69
2026-01-26 02:00:00,87700.1,87970.3,87435.0,87560.9,180.15982532,87796.58
2026-01-26 03:00:00,87561.0,87678.7,87078.1,87273.6,280.76120501,87727.16
2026-01-26 04:00:00,87273.7,87943.3,87240.0,87728.9,339.39679071,87698.45
2026-01-26 05:00:00,87729.0,87943.3,87664.0,87804.8,177.89216312,87668.48999999999
2026-01-26 06:00:00,87804.9,88019.8,87751.5,87934.9,179.75762796,87632.48000000001
2026-01-26 07:00:00,87934.9,88073.2,87695.1,87998.8,429.22413635,87603.675
2026-01-26 08:00:00,87998.8,88385.7,87842.7,87973.0,336.46685512,87562.505
2026-01-26 09:00:00,87973.1,88004.3,87599.1,87659.9,151.13571131,87499.2
2026-01-26 10:00:00,87659.9,87954.3,87646.4,87893.6,70.08172001,87458.67000000001
2026-01-26 11:00:00,87893.6,87980.0,87762.8,87858.1,100.1451391,87428.76999999999
2026-01-26 12:00:00,87858.1,87971.6,87741.8,87799.9,130.48360013,87414.37000000001
2026-01-26 13:00:00,87799.9,88052.3,87704.1,87962.4,144.79718859,87418.175
2026-01-26 14:00:00,87962.4,88524.7,87452.7,88186.3,721.74462337,87456.515
2026-01-26 15:00:00,88186.2,88857.0,87333.7,87643.0,686.26306122,87513.5
2026-01-26 16:00:00,87643.1,87950.0,87211.8,87615.4,318.81344909,87560.94499999999
2026-01-26 17:00:00,87618.5,87788.6,87041.1,87698.0,210.16125643,87617.32999999999
2026-01-26 18:00:00,87698.1,88412.0,87650.3,88408.9,201.9386306,87710.72
2026-01-26 19:00:00,88408.9,88545.0,87957.5,88017.6,162.96808358,87778.26
2026-01-26 20:00:00,88017.6,88135.6,87549.5,87641.8,102.58009893,87817.995
2026-01-26 21:00:00,87641.8,88250.0,87578.6,88074.7,138.141201,87836.725
2026-01-26 22:00:00,88074.7,88281.3,88010.1,88145.9,104.64871328,87865.975
2026-01-26 23:00:00,88145.8,88664.7,88026.3,88347.9,147.62493913,87919.69
2026-01-27 00:00:00,88348.0,88459.0,88205.0,88350.8,81.27634192,87950.785
2026-01-27 01:00:00,88350.8,88712.5,88200.0,88559.3,117.84249638,87988.51
2026-01-27 02:00:00,88559.8,88850.0,88550.0,88820.1,172.18901693,88032.76999999999
2026-01-27 03:00:00,88818.5,88885.0,88580.4,88784.0,107.97047553,88072.03
2026-01-27 04:00:00,88784.0,88996.0,88520.0,88582.9,170.24340361,88102.525
2026-01-27 05:00:00,88582.9,88588.9,88402.2,88459.9,116.37397462,88142.525
2026-01-27 06:00:00,88459.9,88533.1,88268.1,88328.0,76.77247707,88164.245
2026-01-27 07:00:00,88327.9,88563.5,88309.6,88322.6,305.02928235,88187.47
2026-01-27 08:00:00,88322.6,88393.4,88127.0,88176.1,526.74828025,88206.28
2026-01-27 09:00:00,88176.1,88176.2,87875.0,87895.6,360.72350145,88202.94
2026-01-27 10:00:00,87895.6,88066.6,87761.0,87789.9,90.33055385,88183.12
2026-01-27 11:00:00,87790.0,88101.2,87750.0,87991.3,65.56482446,88200.535
2026-01-27 12:00:00,87990.6,88157.9,87953.1,87983.9,80.52919062,88218.95999999999
2026-01-27 13:00:00,87984.0,88067.5,87806.0,87979.8,74.55699653,88233.05
2026-01-27 14:00:00,87979.8,88456.9,87654.7,87734.9,253.62683937,88199.35
2026-01-27 15:00:00,87738.0,88192.5,87577.4,88038.9,288.61666951,88200.41500000001
2026-01-27 16:00:00,88039.0,88837.4,88000.9,88638.9,338.34529544,88250.26999999999
2026-01-27 17:00:00,88639.0,88700.0,87311.7,87556.0,401.12121349,88224.33499999999
2026-01-27 18:00:00,87556.0,88520.0,87460.9,88287.5,259.95078362,88231.415
2026-01-27 19:00:00,88288.9,88550.7,88056.2,88414.7,126.65606534,88234.755
2026-01-27 20:00:00,88412.7,89499.8,88377.5,89400.9,542.93261291,88287.26
2026-01-27 21:00:00,89399.3,89526.3,89006.5,89079.0,183.54008945,88313.245
2026-01-27 22:00:00,89079.1,89431.8,89018.1,89244.7,92.47467556,88334.475
2026-01-27 23:00:00,89244.7,89516.0,89142.3,89250.0,102.22626143,88357.775
2026-01-28 00:00:00,89250.1,89488.3,89151.1,89476.6,90.25828143,88402.45999999999
2026-01-28 01:00:00,89476.6,89495.0,89196.2,89400.8,92.89723759,88449.505
2026-01-28 02:00:00,89400.8,89450.0,89102.3,89288.0,92.32902972,88497.505
2026-01-28 03:00:00,89288.1,89337.0,88986.9,89119.3,121.63910105,88537.34
2026-01-28 04:00:00,89119.2,89168.3,88840.0,88979.6,75.7490099,88577.515
2026-01-28 05:00:00,88979.6,89105.0,88852.1,89089.8,139.5602112,88637.225
2026-01-28 06:00:00,89089.8,89394.0,89089.8,89323.2,181.57564974,88713.89
2026-01-28 07:00:00,89323.3,89350.0,89108.6,89129.6,214.54621193,88770.80500000001
2026-01-28 08:00:00,89129.6,89262.0,88811.0,88924.9,291.91427285,88817.85500000001
2026-01-28 09:00:00,88924.9,89573.9,88857.4,89572.5,233.04782723,88897.49
2026-01-28 10:00:00,89572.5,89717.8,89335.0,89410.1,138.3042463,88981.25
2026-01-28 11:00:00,89410.2,90156.9,89314.3,90070.6,362.45278539,89082.83499999999
2026-01-28 12:00:00,90070.5,90166.9,89792.8,89995.0,245.90914358,89150.64
2026-01-28 13:00:00,89995.1,90488.0,89971.0,90262.2,578.12081684,89285.95
2026-01-28 14:00:00,90262.3,90263.0,89454.4,89614.0,452.69833818,89352.275
2026-01-28 15:00:00,89614.1,89846.9,88906.9,89480.5,514.45249137,89405.56499999999
2026-01-28 16:00:00,89480.5,89829.0,89250.1,89644.0,340.15118086,89417.72
2026-01-28 17:00:00,89643.9,90606.1,89300.0,90170.0,649.96665111,89472.26999999999
2026-01-28 18:00:00,90170.1,90180.9,89309.1,89546.2,339.50073602,89487.345
2026-01-28 19:00:00,89546.2,89719.9,89023.5,89397.2,314.45911095,89494.705
2026-01-28 20:00:00,89396.3,89898.0,89008.1,89134.7,235.63917743,89477.61
2026-01-28 21:00:00,89134.1,89486.9,88875.0,89412.1,206.31393061,89478.175
2026-01-28 22:00:00,89412.4,89476.1,89140.0,89383.3,63.50401386,89482.93999999999
2026-01-28 23:00:00,89383.3,89470.0,89210.0,89299.9,41.23689604,89491.97
2026-01-29 00:00:00,89299.9,89348.7,88900.1,89144.8,71.13644892,89500.23000000001
2026-01-29 01:00:00,89145.0,89155.9,88550.0,88603.0,213.54285967,89475.89
2026-01-29 02:00:00,88603.1,88757.9,87702.5,87904.0,501.80899425,89404.93000000001
2026-01-29 03:00:00,87904.1,88260.6,87782.1,88060.0,254.1657542,89351.45
2026-01-29 04:00:00,88060.1,88342.8,87903.2,88317.2,154.08053398,89321.065
2026-01-29 05:00:00,88317.0,88412.1,88143.5,88183.4,88.25062647,89251.61
2026-01-29 06:00:00,88183.3,88317.0,88168.5,88224.1,25.88115569,89192.31
